Time,Load
(sec),(N)
3450.2,59.09261
3450.29975,58.94535
3450.4,58.81104
3450.5,58.6938
3450.59975,58.55203
3450.7,58.38119
3450.79975,58.258
3450.9,58.15095
3451,57.9842
3451.09975,57.86674
3451.2,57.75981
3451.29975,57.6506
3451.4,57.51108
3451.49075,57.37416
3451.5,57.33522
3451.59975,57.25859
3451.7,57.09121
3451.79975,56.99527
3451.9,56.84469
3452,56.74677
3452.09975,56.60648
3452.2,56.45581
3452.29975,56.35832
3452.4,56.19772
3452.5,56.06477
3452.59975,55.91901
3452.7,55.8552
3452.79975,55.73106
3452.9,55.56951
3453,55.44509
3453.09975,55.31427
3453.2,55.19843
3453.29975,55.03521
3453.4,54.97221
3453.5,54.84316
3453.59975,54.70245
3453.7,54.56877
3453.79975,54.45
3453.9,54.33821
3454,54.19217
3454.09975,54.09996
3454.2,53.98555
3454.29975,53.83756
3454.4,53.7139
3454.5,53.58308
3454.59975,53.46521
3454.7,53.32913
3454.79975,53.23005
3454.9,53.12929
3455,53.01466
3455.09975,52.86727
3455.2,52.75518
3455.29975,52.66238
3455.4,52.51996
3455.5,52.40653
3455.59975,52.32678
3455.62975,52.30561
3455.7,52.20649
3455.79975,52.08104
3455.9,51.94549
3456,51.8795
3456.09975,51.70957
3456.2,51.59544
3456.29975,51.53354
3456.4,51.39694
3456.5,51.31458
3456.59975,51.12604
3456.7,51.04157
3456.79975,50.92182
3456.9,50.78684
3457,50.72081
3457.09975,50.60085
3457.2,50.51529
3457.29975,50.34378
3457.4,50.27723
3457.5,50.15761
3457.59975,50.02929
3457.7,49.94825
3457.79975,49.83087
3457.9,49.74759
3458,49.573
3458.09975,49.49719
3458.2,49.3766
3458.29975,49.23436
3458.4,49.15225
3458.5,49.04859
3458.59975,48.97056
3458.7,48.81779
3458.79975,48.71731
3458.9,48.63098
3459,48.51517
3459.09975,48.39637
3459.2,48.2944
3459.29975,48.23679
3459.4,48.09284
3459.5,47.97767
3459.59975,47.89105
3459.7,47.78992
3459.79975,47.65883
3459.9,47.55922
3460,47.48181
3460.09975,47.37445
3460.13675,47.32749
3460.2,47.2398
3460.29975,47.1493
3460.4,47.05121
3460.5,46.94956
3460.59975,46.82854
3460.7,46.7591
3460.79975,46.66929
3460.9,46.53233
3461,46.45989
3461.09975,46.36106
3461.2,46.25205
3461.29975,46.12354
3461.4,46.07175
3461.5,45.99226
3461.59975,45.84726
3461.7,45.77086
3461.79975,45.66784
3461.9,45.60392
3462,45.44153
3462.09975,45.38763
3462.2,45.30077
3462.29975,45.1774
3462.4,45.0885
3462.5,44.96755
3462.59975,44.91102
3462.7,44.74469
3462.79975,44.68064
3462.9,44.60738
3463,44.52146
3463.09975,44.3828
3463.2,44.25992
3463.29975,44.22061
3463.4,44.06984
3463.5,43.98024
3463.59975,43.90961
3463.7,43.83509
3463.79975,43.71171
3463.9,43.6121
3464,43.55012
3464.09975,43.43559
3464.2,43.33641
3464.29975,43.24901
3464.4,43.1935
3464.5,43.09969
3464.59975,42.95715
3464.7,42.89522
3464.79975,42.80248
3464.9,42.6828
3465,42.60827
3465.09975,42.52274
3465.2,42.47122
3465.28475,42.36367
3465.29975,42.33049
3465.4,42.24242
3465.5,42.17156
3465.59975,42.03458
3465.7,41.96977
3465.79975,41.87448
3465.9,41.83374
3466,41.68324
3466.09975,41.60313
3466.2,41.53466
3466.29975,41.43281
3466.4,41.33234
3466.5,41.2552
3466.59975,41.221
3466.7,41.0987
3466.79975,40.98684
3466.9,40.91495
3467,40.82643
3467.09975,40.72158
3467.2,40.61047
3467.29975,40.59504
3467.4,40.47388
3467.5,40.3918
3467.59975,40.27985
3467.7,40.21044
3467.79975,40.09404
3467.9,40.00437
3468,39.95413
3468.09975,39.86308
3468.2,39.75594
3468.29975,39.67518
3468.4,39.62285
3468.5,39.4929
3468.59975,39.39087
3468.7,39.34524
3468.79975,39.28754
3468.9,39.17214
3469,39.08127
3469.09975,39.01264
3469.2,38.90495
3469.29975,38.79945
3469.4,38.7594
3469.5,38.682
3469.59975,38.59464
3469.7,38.50664
3469.79975,38.40244
3469.9,38.35613
3470,38.21342
3470.09975,38.16484
3470.2,38.10915
3470.29975,38.00929
3470.4,37.92512
3470.5,37.81303
3470.59975,37.77634
3470.7,37.63167
3470.79975,37.58257
3470.9,37.4919
3470.99675,37.46551
3471,37.45012
3471.09975,37.34357
3471.2,37.22974
3471.29975,37.21407
3471.4,37.07596
3471.5,37.01133
3471.59975,36.9118
3471.7,36.87305
3471.79975,36.79116
3471.9,36.66686
3472,36.63808
3472.09975,36.51036
3472.2,36.43629
3472.29975,36.33742
3472.4,36.29895
3472.5,36.21
3472.59975,36.085
3472.7,36.03442
3472.79975,35.96217
3472.9,35.86036
3473,35.77828
3473.09975,35.70882
3473.2,35.63677
3473.29975,35.54463
3473.4,35.45519
3473.5,35.39891
3473.59975,35.2835
3473.7,35.20261
3473.79975,35.14507
3473.9,35.09444
3474,34.99819
3474.09975,34.92176
3474.2,34.85256
3474.29975,34.76653
3474.4,34.6993
3474.5,34.60858
3474.59975,34.58701
3474.7,34.4747
3474.79975,34.39695
3474.9,34.34338
3475,34.26044
3475.09975,34.17671
3475.2,34.08235
3475.29975,34.08169
3475.4,33.97338
3475.5,33.9044
3475.59975,33.81692
3475.7,33.76594
3475.79975,33.67234
3475.9,33.57895
3476,33.5546
3476.09975,33.43694
3476.2,33.41486
3476.29975,33.28224
3476.4,33.24616
3476.5,33.14485
3476.59975,33.05778
3476.7,33.0048
3476.79975,32.92881
3476.9,32.87921
3477,32.75078
3477.09975,32.70438
3477.2,32.63099
3477.29975,32.53211
3477.4,32.48828
3477.5,32.41343
3477.59975,32.34885
3477.68675,32.26771
3477.7,32.23915
3477.79975,32.17532
3477.9,32.11883
3478,32.01175
3478.09975,31.95938
3478.2,31.91242
3478.29975,31.82724
3478.4,31.76917
3478.5,31.67435
3478.59975,31.62004
3478.7,31.52773
3478.79975,31.45989
3478.9,31.39029
3479,31.33839
3479.09975,31.25774
3479.2,31.14376
3479.29975,31.12296
3479.4,31.00219
3479.5,30.93976
3479.59975,30.85653
3479.7,30.8168
3479.79975,30.74054
3479.9,30.62471
3480,30.59077
3480.09975,30.47849
3480.2,30.42118
3480.29975,30.32163
3480.4,30.29508
3480.5,30.20714
3480.59975,30.09779
3480.7,30.05216
3480.79975,29.96745
3480.9,29.91175
3481,29.79344
3481.09975,29.77593
3481.2,29.7095
3481.29975,29.60405
3481.4,29.52341
3481.5,29.4467
3481.59975,29.3777
3481.7,29.27038
3481.79975,29.21152
3481.9,29.17098
3482,29.08783
3482.09975,28.97756
3482.2,28.90454
3482.29975,28.8493
3482.4,28.75198
3482.5,28.68576
3482.59975,28.65051
3482.7,28.57162
3482.79975,28.48747
3482.9,28.41629
3483,28.33337
3483.09975,28.24368
3483.2,28.16583
3483.29975,28.13928
3483.4,28.07204
3483.5,28.01066
3483.59975,27.91916
3483.7,27.85755
3483.79975,27.80726
3483.9,27.70763
3484,27.69778
3484.09975,27.62158
3484.2,27.56946
3484.29975,27.46929
3484.31175,27.47426
3484.4,27.42217
3484.5,27.36024
3484.59975,27.26198
3484.7,27.22401
3484.79975,27.13832
3484.9,27.11706
3485,27.00166
3485.09975,26.95953
3485.2,26.90635
3485.29975,26.79193
3485.4,26.75047
3485.5,26.68318
3485.59975,26.66387
3485.7,26.55606
3485.79975,26.47513
3485.9,26.44148
3486,26.33664
3486.09975,26.28287
3486.2,26.21864
3486.29975,26.18524
3486.4,26.09102
3486.5,26.01032
3486.59975,25.95527
3486.7,25.87832
3486.79975,25.80844
3486.9,25.75322
3487,25.72544
3487.09975,25.64653
3487.2,25.53382
3487.29975,25.50277
3487.4,25.4256
3487.5,25.34437
3487.59975,25.2956
3487.7,25.2681
3487.79975,25.2102
3487.9,25.11338
3488,25.06974
3488.09975,25.01433
3488.2,24.91857
3488.29975,24.86562
3488.4,24.8134
3488.5,24.77445
3488.59975,24.67303
3488.7,24.63294
3488.79975,24.556
3488.9,24.51737
3489,24.43432
3489.09975,24.38905
3489.2,24.34003
3489.29975,24.27311
3489.4,24.22066
3489.5,24.11649
3489.59975,24.09978
3489.7,23.98459
3489.79975,23.97013
3489.9,23.91721
3490,23.83739
3490.09975,23.79109
3490.2,23.6988
3490.29975,23.68843
3490.4,23.57594
3490.5,23.51316
3490.59975,23.47436
3490.7,23.42677
3490.79975,23.34972
3490.9,23.27267
3491,23.25077
3491.09975,23.14234
3491.2,23.09489
3491.29975,23.04241
3491.4,23.01167
3491.5,22.94254
3491.59975,22.85499
3491.7,22.79787
3491.79975,22.72091
3491.9,22.65713
3492,22.61505
3492.09975,22.57233
3492.2,22.51578
3492.29975,22.42927
3492.4,22.36755
3492.47675,22.34896
3492.5,22.3249
3492.59975,22.23979
3492.7,22.197
3492.79975,22.14942
3492.9,22.11465
3493,21.99598
3493.09975,21.93695
3493.2,21.90359
3493.29975,21.80637
3493.4,21.7738
3493.5,21.70148
3493.59975,21.71403
3493.7,21.60964
3493.79975,21.53054
3493.9,21.4838
3494,21.38199
3494.09975,21.36949
3494.2,21.27493
3494.29975,21.28069
3494.4,21.17307
3494.5,21.11524
3494.59975,21.0561
3494.7,20.98795
3494.79975,20.9254
3494.9,20.85853
3495,20.84158
3495.09975,20.76646
3495.2,20.70591
3495.29975,20.6302
3495.4,20.58469
3495.5,20.51229
3495.59975,20.41867
3495.7,20.39252
3495.79975,20.33231
3495.9,20.27371
3496,20.19028
3496.09975,20.16278
3496.2,20.07792
3496.29975,19.99913
3496.4,19.94975
3496.5,19.90421
3496.59975,19.82629
3496.7,19.75173
3496.79975,19.70028
3496.9,19.63593
3497,19.5593
3497.09975,19.50173
3497.2,19.46942
3497.29975,19.39247
3497.4,19.33027
3497.5,19.2466
3497.59975,19.23945
3497.7,19.1362
3497.79975,19.07823
3497.9,19.0604
3498,19.00547
3498.09975,18.94989
3498.2,18.84737
3498.29975,18.8494
3498.4,18.73773
3498.5,18.68677
3498.59975,18.67507
3498.7,18.61501
3498.79975,18.59422
3498.9,18.48617
3499,18.49671
3499.09975,18.38178
3499.2,18.34967
3499.29975,18.29799
3499.4,18.26885
3499.5,18.23314
3499.59975,18.14569
3499.7,18.13277
3499.79975,18.0487
3499.9,18.0148
3500,17.96302
3500.09975,17.92921
3500.2,17.89852
3500.29975,17.81943
3500.4,17.77462
3500.5,17.75501
3500.59975,17.68142
3500.7,17.63826
3500.79975,17.60116
3500.9,17.57193
3501,17.51942
3501.09975,17.4494
3501.2,17.42234
3501.29975,17.36348
3501.4,17.32857
3501.45875,17.31146
3501.5,17.27758
3501.59975,17.2632
3501.7,17.22595
3501.79975,17.16838
3501.9,17.14209
3502,17.08188
3502.09975,17.07622
3502.2,16.99158
3502.29975,16.9779
3502.4,16.94022
3502.5,16.89589
3502.59975,16.85515
3502.7,16.81035
3502.79975,16.76988
3502.9,16.69827
3503,16.72764
3503.09975,16.66578
3503.2,16.62038
3503.29975,16.571
3503.4,16.53681
3503.5,16.50821
3503.59975,16.4561
3503.7,16.44807
3503.79975,16.39652
3503.9,16.35662
3504,16.29635
3504.09975,16.26815
3504.2,16.25591
3504.29975,16.18279
3504.4,16.18995
3504.5,16.14809
3504.59975,16.12637
3504.7,16.06404
3504.79975,16.03984
3504.9,16.02433
3505,15.96199
3505.09975,15.93972
3505.2,15.90931
3505.29975,15.89185
3505.4,15.85354
3505.5,15.7887
3505.59975,15.79955
3505.7,15.72941
3505.79975,15.6824
3505.9,15.67773
3506,15.6438
3506.09975,15.63551
3506.2,15.56163
3506.29975,15.55939
3506.4,15.50884
3506.5,15.46124
3506.59975,15.44929
3506.7,15.40988
3506.79975,15.4061
3506.9,15.33631
3507,15.31374
3507.09975,15.2558
3507.2,15.2238
3507.29975,15.18256
3507.4,15.1564
3507.5,15.15024
3507.59975,15.04346
3507.7,15.04152
3507.79975,14.99081
3507.9,14.96666
3508,14.92909
3508.09975,14.90698
3508.2,14.89805
3508.29975,14.80332
3508.4,14.79181
3508.5,14.73514
3508.59975,14.71163
3508.7,14.66208
3508.79975,14.64438
3508.9,14.62964
3509,14.57915
3509.09975,14.54022
3509.2,14.49778
3509.29975,14.47986
3509.4,14.4217
3509.5,14.37642
3509.59975,14.38158
3509.7,14.33914
3509.79975,14.29724
3509.9,14.25889
3510,14.23609
3510.09975,14.17224
3510.2,14.15635
3510.29975,14.13496
3510.4,14.11642
3510.5,14.08762
3510.59975,14.0361
3510.7,13.99711
3510.79975,13.97545
3510.9,13.89635
3511,13.91959
3511.09975,13.8896
3511.2,13.84752
3511.29975,13.80958
3511.4,13.77296
3511.5,13.75098
3511.59975,13.66484
3511.7,13.68571
3511.79975,13.64159
3511.9,13.62129
3512,13.55839
3512.09975,13.51441
3512.2,13.51456
3512.29975,13.41681
3512.4,13.42675
3512.5,13.40265
3512.59975,13.39026
3512.7,13.32898
3512.79975,13.28176
3512.9,13.27616
3513,13.17995
3513.09975,13.18539
3513.2,13.14031
3513.29975,13.155
3513.4,13.08372
3513.5,13.04664
3513.59975,13.04175
3513.7,12.96243
3513.79975,12.95806
3513.9,12.90121
3514,12.90403
3514.09975,12.86794
3514.2,12.81675
3514.29975,12.77981
3514.4,12.75054
3514.5,12.69235
3514.59975,12.67599
3514.7,12.66948
3514.79975,12.64336
3514.9,12.58971
3515,12.56653
3515.09975,12.53109
3515.2,12.49215
3515.29975,12.46958
3515.4,12.434
3515.5,12.45418
3515.59975,12.38107
3515.61375,12.3973
3515.7,12.38164
3515.79975,12.34346
3515.9,12.28342
3516,12.2719
3516.09975,12.26407
3516.2,12.2748
3516.29975,12.1971
3516.4,12.1944
3516.5,12.16673
3516.59975,12.14753
3516.7,12.09843
3516.79975,12.07794
3516.9,12.09595
3517,12.03893
3517.09975,12.03173
3517.2,11.96847
3517.29975,11.98104
3517.4,11.92256
3517.5,11.90116
3517.59975,11.92583
3517.7,11.88269
3517.79975,11.87701
3517.9,11.82048
3518,11.83426
3518.09975,11.75822
3518.2,11.76599
3518.29975,11.76205
3518.4,11.74195
3518.5,11.72451
3518.59975,11.6683
3518.7,11.66734
3518.79975,11.63835
3518.9,11.61043
3519,11.58026
3519.09975,11.59422
3519.2,11.57238
3519.29975,11.52017
3519.4,11.50941
3519.5,11.50586
3519.59975,11.46534
3519.7,11.45496
3519.79975,11.45012
3519.9,11.42781
3520,11.39596
3520.09975,11.36554
3520.2,11.37412
3520.29975,11.29071
3520.4,11.31863
3520.5,11.29675
3520.59975,11.29455
3520.7,11.27942
3520.79975,11.23017
3520.9,11.25966
3521,11.18576
3521.09975,11.20361
3521.2,11.16609
3521.29975,11.18653
3521.4,11.14751
3521.5,11.10781
3521.59975,11.11711
3521.7,11.06767
3521.79975,11.06996
3521.9,11.03984
3522,11.06618
3522.09975,11.03972
3522.2,11.01286
3522.29975,10.99874
3522.4,10.97675
3522.5,10.95826
3522.59975,10.92897
3522.7,10.93527
3522.79975,10.92074
3522.9,10.88935
3523,10.883
3523.09975,10.87219
3523.2,10.83652
3523.29975,10.81881
3523.4,10.80969
3523.5,10.81902
3523.59975,10.79906
3523.7,10.76463
3523.79975,10.75503
3523.9,10.73004
3524,10.6995
3524.09975,10.71443
3524.2,10.72439
3524.29975,10.69381
3524.4,10.67112
3524.5,10.65101
3524.59975,10.65324
3524.7,10.62292
3524.79975,10.581
3524.9,10.65298
3525,10.60163
3525.09975,10.59633
3525.2,10.54102
3525.29975,10.57258
3525.4,10.52545
3525.5,10.51723
3525.59975,10.53543
3525.7,10.5199
3525.79975,10.50879
3525.9,10.45
3526,10.47811
3526.09975,10.44922
3526.2,10.41086
3526.29975,10.4414
3526.4,10.42332
3526.5,10.44022
3526.59975,10.36357
3526.7,10.40507
3526.79975,10.34844
3526.9,10.33763
3527,10.34398
3527.09975,10.33239
3527.2,10.3547
3527.29975,10.2854
3527.4,10.29428
3527.5,10.29499
3527.59975,10.26293
3527.7,10.24768
3527.79975,10.2469
3527.9,10.25162
3528,10.20727
3528.09975,10.18163
3528.2,10.18056
3528.29975,10.14722
3528.4,10.13867
3528.5,10.13892
3528.59975,10.14454
3528.7,10.10852
3528.79975,10.08285
3528.9,10.10529
3529,10.06649
3529.09975,10.05109
3529.2,10.03937
3529.29975,10.06147
3529.4,10.07093
3529.5,10.01639
3529.59975,10.01989
3529.7,9.99405
3529.79975,9.99091
3529.9,9.96468
3530,9.98273
3530.09975,9.9768
3530.2,9.93171
3530.29975,9.94166
3530.4,9.90357
3530.5,9.91152
3530.59975,9.86883
3530.7,9.89993
3530.79975,9.88882
3530.9,9.8558
3531,9.85071
3531.09975,9.83417
3531.2,9.83829
3531.29975,9.7788
3531.4,9.80736
3531.5,9.78744
3531.59975,9.77571
3531.7,9.74798
3531.79975,9.74018
3531.9,9.74259
3532,9.69646
3532.09975,9.70975
3532.2,9.70511
3532.29975,9.69916
3532.4,9.68292
3532.5,9.65627
3532.59975,9.66987
3532.7,9.61391
3532.79975,9.61232
3532.9,9.62517
3533,9.62177
3533.09975,9.59662
3533.2,9.58458
3533.29975,9.58116
3533.4,9.5394
3533.5,9.52598
3533.59975,9.54316
3533.7,9.53458
3533.79975,9.54541
3533.9,9.50237
3534,9.48859
3534.09975,9.47566
3534.2,9.4747
3534.29975,9.47923
3534.4,9.45304
3534.5,9.46971
3534.59975,9.41985
3534.7,9.41907
3534.79975,9.4303
3534.9,9.37468
3535,9.3872
3535.09975,9.36351
3535.2,9.40601
3535.29975,9.34855
3535.4,9.35033
3535.5,9.34118
3535.59975,9.30529
3535.7,9.30078
3535.79975,9.29042
3535.9,9.31543
3536,9.27547
3536.09975,9.26321
3536.2,9.24941
3536.29975,9.2342
3536.4,9.22491
3536.5,9.22827
3536.59975,9.23942
3536.7,9.20748
3536.79975,9.18157
3536.9,9.18917
3537,9.17737
3537.09975,9.14567
3537.2,9.12488
3537.29975,9.15925
3537.4,9.15304
3537.5,9.11407
3537.59975,9.08708
3537.7,9.09115
3537.79975,9.07814
3537.9,9.05987
3538,9.06205
3538.09975,9.07985
3538.2,9.03962
3538.29975,9.02742
3538.4,9.01028
3538.5,9.00704
3538.59975,8.98113
3538.7,8.99057
3538.79975,8.98519
3538.9,8.96724
3539,8.95878
3539.09975,8.90652
3539.2,8.94899
3539.29975,8.88066
3539.4,8.9203
3539.5,8.89551
3539.59975,8.89726
3539.7,8.87108
3539.79975,8.85037
3539.9,8.87632
3540,8.79173
3540.09975,8.8393
3540.2,8.81547
3540.29975,8.81501
3540.4,8.80205
3540.5,8.76779
3540.59975,8.79178
3540.7,8.73172
3540.79975,8.74733
3540.9,8.73191
3541,8.75452
3541.09975,8.72794
3541.2,8.68821
3541.29975,8.7173
3541.4,8.67064
3541.5,8.66105
3541.59975,8.65713
3541.7,8.67349
3541.79975,8.65923
3541.9,8.62245
3542,8.61873
3542.09975,8.6175
3542.2,8.56872
3542.29975,8.5855
3542.4,8.58801
3542.5,8.581
3542.59975,8.5608
3542.7,8.53234
3542.79975,8.54881
3542.9,8.51737
3543,8.50081
3543.09975,8.49703
3543.2,8.53105
3543.29975,8.48165
3543.4,8.47012
3543.5,8.46309
3543.59975,8.44508
3543.7,8.43723
3543.79975,8.40251
3543.9,8.44808
3544,8.38565
3544.09975,8.40469
3544.2,8.38296
3544.29975,8.3782
3544.4,8.35979
3544.5,8.34424
3544.59975,8.37188
3544.7,8.33732
3544.79975,8.34223
3544.9,8.29074
3545,8.32709
3545.09975,8.27808
3545.2,8.2594
3545.29975,8.29018
3545.4,8.25935
3545.5,8.25766
3545.59975,8.21254
3545.7,8.22358
3545.79975,8.20317
3545.9,8.17979
3546,8.18451
3546.09975,8.18699
3546.2,8.17958
3546.29975,8.14257
3546.4,8.14844
3546.5,8.14248
3546.59975,8.10026
3546.7,8.08527
3546.79975,8.11198
3546.9,8.10055
3547,8.08159
3547.09975,8.0503
3547.2,8.06527
3547.29975,8.01999
3547.4,8.02698
3547.5,8.0223
3547.59975,8.00942
3547.7,8.0041
3547.79975,7.96075
3547.9,7.98795
3548,7.92245
3548.09975,7.94238
3548.2,7.93957
3548.29975,7.93567
3548.4,7.93396
3548.5,7.87403
3548.59975,7.9086
3548.7,7.85637
3548.79975,7.85982
3548.9,7.8487
3549,7.86231
3549.09975,7.8464
3549.2,7.8098
3549.29975,7.82194
3549.4,7.78093
3549.5,7.78145
3549.59975,7.75289
3549.7,7.76305
3549.79975,7.76021
3549.9,7.72242
3550,7.72735
3550.09975,7.71949
3550.2,7.70438
3550.29975,7.66328
3550.4,7.68769
3550.5,7.68846
3550.59975,7.68399
3550.7,7.65645
3550.79975,7.63325
3550.9,7.61708
3551,7.60222
3551.09975,7.59726
3551.2,7.62061
3551.29975,7.60536
3551.4,7.56874
3551.5,7.56842
3551.59975,7.54769
3551.7,7.5324
3551.79975,7.50353
3551.9,7.55307
3552,7.51745
3552.09975,7.50177
3552.2,7.48702
3552.29975,7.47843
3552.4,7.46992
3552.5,7.42917
3552.59975,7.46539
3552.7,7.42481
3552.79975,7.42257
3552.82575,7.43436
3552.9,7.40308
3553,7.40372
3553.09975,7.38673
3553.2,7.32782
3553.29975,7.37028
3553.4,7.34979
3553.5,7.36562
3553.59975,7.30476
3553.7,7.3267
3553.79975,7.29297
3553.9,7.26734
3554,7.27897
3554.09975,7.27
3554.2,7.27977
3554.29975,7.23308
3554.4,7.24249
3554.5,7.2308
3554.59975,7.1925
3554.7,7.21385
3554.79975,7.18449
3554.9,7.21604
3555,7.16899
3555.09975,7.15468
3555.2,7.16738
3555.29975,7.11631
3555.4,7.123
3555.5,7.13349
3555.59975,7.12428
3555.7,7.11014
3555.79975,7.09312
3555.9,7.08645
3556,7.06378
3556.09975,7.05042
3556.2,7.04407
3556.29975,7.03845
3556.4,7.06094
3556.5,7.00188
3556.59975,7.0224
3556.7,6.99176
3556.79975,6.9752
3556.9,6.96462
3557,6.97752
3557.09975,6.98889
3557.2,6.93994
3557.29975,6.9329
3557.4,6.91979
3557.5,6.90852
3557.59975,6.87822
3557.7,6.89901
3557.79975,6.91999
3557.9,6.86288
3558,6.86319
3558.09975,6.83582
3558.2,6.85433
3558.29975,6.79323
3558.4,6.81459
3558.5,6.80872
3558.59975,6.79689
3558.7,6.79721
3558.79975,6.76692
3558.9,6.7721
3559,6.74009
3559.09975,6.74633
3559.2,6.74651
3559.29975,6.73815
3559.4,6.72516
3559.5,6.70096
3559.59975,6.72575
3559.7,6.66903
3559.79975,6.67193
3559.9,6.68343
3560,6.67605
3560.09975,6.6641
3560.2,6.63373
3560.29975,6.64668
3560.4,6.61143
3560.5,6.59344
3560.59975,6.61079
3560.7,6.60929
3560.79975,6.60173
3560.9,6.57509
3561,6.57925
3561.09975,6.55464
3561.2,6.51619
3561.29975,6.52707
3561.4,6.52804
3561.5,6.53953
3561.59975,6.50749
3561.7,6.48097
3561.79975,6.49018
3561.9,6.44184
3562,6.47494
3562.09975,6.43812
3562.2,6.47284
3562.29975,6.42101
3562.4,6.41002
3562.5,6.41659
3562.59975,6.3617
3562.7,6.38642
3562.79975,6.34408
3562.9,6.38931
3563,6.35753
3563.09975,6.33649
3563.2,6.33716
3563.29975,6.30431
3563.4,6.31828
3563.5,6.29113
3563.59975,6.33713
3563.7,6.27629
3563.79975,6.28075
3563.9,6.27542
3564,6.26441
3564.09975,6.25067
3564.2,6.22425
3564.29975,6.25335
3564.4,6.23897
3564.5,6.21958
3564.59975,6.2042
3564.7,6.21349
3564.79975,6.18437
3564.9,6.17565
3565,6.17722
3565.09975,6.18601
3565.2,6.1412
3565.29975,6.14352
3565.4,6.1446
3565.5,6.11064
3565.59975,6.11187
3565.7,6.10277
3565.79975,6.11131
3565.9,6.07592
3566,6.08223
3566.09975,6.04324
3566.2,6.06975
3566.29975,6.02207
3566.4,6.02326
3566.5,6.05624
3566.59975,6.02395
3566.7,6.01549
3566.79975,5.97729
3566.9,6.01383
3567,5.96541
3567.09975,5.95783
3567.2,5.97464
3567.29975,5.94274
3567.4,5.95999
3567.5,5.91447
3567.59975,5.94755
3567.7,5.89981
3567.79975,5.90045
3567.9,5.90888
3568,5.90865
3568.09975,5.90199
3568.2,5.83595
3568.29975,5.86679
3568.4,5.82678
3568.5,5.84196
3568.59975,5.82274
3568.7,5.82786
3568.79975,5.82567
3568.9,5.79769
3569,5.80152
3569.09975,5.80524
3569.2,5.76894
3569.29975,5.75975
3569.4,5.76506
3569.5,5.77592
3569.59975,5.74914
3569.7,5.72018
3569.79975,5.74545
3569.9,5.70838
3570,5.71823
3570.09975,5.70129
3570.2,5.72017
3570.29975,5.67562
3570.4,5.66757
3570.5,5.67595
3570.59975,5.62698
3570.7,5.64467
3570.79975,5.61002
3570.9,5.63958
3571,5.61256
3571.09975,5.5826
3571.2,5.59463
3571.29975,5.56598
3571.4,5.58939
3571.5,5.53961
3571.59975,5.56553
3571.7,5.55537
3571.79975,5.55408
3571.9,5.52024
3572,5.52532
3572.09975,5.51004
3572.2,5.46906
3572.29975,5.51203
3572.4,5.48918
3572.5,5.46935
3572.59975,5.46157
3572.7,5.45797
3572.79975,5.44522
3572.9,5.42356
3573,5.42816
3573.09975,5.42555
3573.2,5.43586
3573.29975,5.39628
3573.4,5.3881
3573.5,5.3813
3573.59975,5.37086
3573.7,5.36392
3573.79975,5.36673
3573.9,5.36657
3574,5.33804
3574.09975,5.32971
3574.2,5.33125
3574.29975,5.30992
3574.4,5.28996
3574.5,5.31187
3574.59975,5.30527
3574.7,5.28998
3574.79975,5.255
3574.9,5.27927
3575,5.2433
3575.09975,5.22702
3575.2,5.24549
3575.29975,5.23917
3575.4,5.24752
3575.5,5.18584
3575.59975,5.21842
3575.7,5.17983
3575.79975,5.16877
3575.9,5.18094
3576,5.16999
3576.09975,5.17942
3576.2,5.13183
3576.29975,5.16041
3576.4,5.11202
3576.5,5.1257
3576.59975,5.12005
3576.7,5.10902
3576.79975,5.12249
